exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.method	mr.moescore
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ukb-b-16890	462933.0	10303	2018.0	9851867	0.807396726207259	0.00939082387801336	0.038520800879333	Simple median	0.81
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1166	21695.0	3611	2015.0	13011123	0.941028861962372	-0.0183271470047635	0.24774188804395803	FE IVW	0.65
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	2017.0	10680257	0.17379651900214602	0.21037450663699803	0.154675130681034	FE IVW	0.69
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	2017.0	10680257	0.8965233246449301	-0.122732545194038	0.941440266107759	Penalised mode	0.68
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	2017.0	10680257	0.9055702196938349	-0.0304284399140284	0.256503395097413	FE IVW	0.68
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	2017.0	10680257	0.7149534035483021	0.0417821689577852	0.114313280946282	RE IVW	0.7
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	2017.0	10680257	0.824193092293636	0.0294503724795393	0.132566676961942	FE IVW	0.67
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	NA	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	2017.0	10680257	0.653051713634702	-0.611028667228985	1.35927097417629	Weighted median	0.66
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1165	37954.0	2900	2015.0	12940150	0.28707073767329805	1.8544193279420802	1.7419427609497198	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.810348855799185	0.146711151329297	0.611357578415304	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0019850284186553697	1.51863925833026	0.49107755168751294	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-a-55	337159.0	7480	2017.0	10894596	0.45209546170753295	-0.0128851281274487	0.0171361613838644	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.9411918291268149	0.0380532232723567	0.515822230332643	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1168	33832.0	15748	2015.0	13011123	0.627429077090724	-0.262877429409751	0.541626003002116	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1164	23059.0	1333	2015.0	8714606	0.0307847683711555	2.24152109031927	1.03781632443113	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1134	21814.0	4226	2017.0	10680257	0.8437769568741341	0.5611279435318051	2.84743094459944	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1163	6881.0	920	2015.0	8828662	1.6636511751202298e-25	-1.3777729287271898	0.131996510490056	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1167	22286.0	4202	2015.0	13011123	0.946646417617885	0.0603776233204446	0.9022532396195809	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1132	83691.0	38197	2017.0	10680257	0.00847076673178792	1.17134890525701	0.44492205349880704	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1135	55149.0	9655	2017.0	10680257	1.84674774315682e-8	-1.2853262220811799	0.228470879194755	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.992846144182047	2.1624537479401998e-4	0.0241179775670973	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-b-16890	462933.0	10303	2018.0	9851867	0.5	-0.021411849824853	-0.021411849824853	Wald ratio	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1166	21695.0	3611	2015.0	13011123	0.5	2.64692160084281	2.64692160084281	Wald ratio	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1133	69970.0	27078	2017.0	10680257	0.355299918381891	0.33386984329738395	0.361191030269591	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1131	32498.0	14910	2017.0	10680257	0.0249449295043188	1.41747713295103	0.6321660372218371	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1136	50225.0	7333	2017.0	10680257	0.5	1.2166163528765601	1.2166163528765601	Wald ratio	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1129	106776.0	61282	2017.0	10680257	0.9134032215606651	0.10822813229162101	0.995229355141924	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1130	89677.0	46785	2017.0	10680257	0.0455052562685316	0.471464540668666	0.23573771956083997	FE IVW	1
ukb-b-15555	Unsalted peanuts intake	64949.0	Males and Females	102420: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1137	22068.0	4480	2017.0	10680257	0.0786166881234316	2.07787836739478	1.1814387915387399	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.310749730333514	-0.0232267175959288	0.0229139394449586	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.6589349446455601	0.00257740636748856	0.00583937281797763	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.14036228468308498	-0.0136053046069801	0.009227418236869159	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.25213423185698103	1.43141367283173e-4	1.24994547361678e-4	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.771050912706846	-0.00144429871114006	0.00496321673955244	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.38620722944463903	0.0076039987009448	0.00877536972872786	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.20845073927166	-0.04461340289203599	0.0354683521086583	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.243186318531704	-0.0294383914951736	0.0252244123257308	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1160	50225.0	7333	2015.0	195514	0.5	-0.01766865615735	-0.01766865615735	Wald ratio	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1162	89677.0	46785	2015.0	195514	0.5	-0.06007343093499	-0.06007343093499	Wald ratio	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.17813464144888103	0.0469759023301414	0.0348868765928602	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.38352718783921896	0.009149339336989259	0.0104993963121622	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.882226999753744	-0.00115236329135465	0.007778528583466309	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.310613877122427	-0.0129935803320932	0.0128150061213106	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.8903825643745791	3.06752560198529e-5	2.22574547719114e-4	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.371928816078014	1.0542245574915e-4	1.1807194937648701e-4	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.5571164027153239	-0.00613958881999973	0.0104569496582316	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.18287963084994296	0.0127085488231447	0.0095413763747261	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.453122698833009	-0.0111463676977126	0.0148574813121646	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	2.96034777881485e-32	-0.00919987649889087	7.781179116002959e-4	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.46476045361354706	-0.00508460392376244	0.00695539122934505	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.423702037571742	0.00646665742986863	0.00808316902633247	FE IVW	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1161	69970.0	27078	2015.0	195514	0.5	-0.0530059684720499	-0.0530059684720499	Wald ratio	1
ieu-a-792	Urate	17078.0	Males and Females	Obese all; effect allele frequencies are missing	2015	Huffman JE	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.28554686252191197	-0.0250551197943569	0.0234611332115967	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.6386391663144201	0.577592327027521	1.2299605464290502	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00921307258524833	-0.612831393800239	0.23533827256345702	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.280261551239428	-0.36208614569757597	0.335348173775317	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.17925035748255103	0.027346577587314	0.0203612943094271	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00175555267063471	-0.48215258145128104	0.15410420361577698	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.00954524659312128	-0.712471984667348	0.27488595000018395	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.233916859854742	-2.4201158446667703	2.03314761413748	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.955586181674881	-0.0318756668691391	0.572343512283557	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.44874378279058896	0.688946980216521	0.909487766024195	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	4.71271076486344e-45	-0.7103570354633941	0.0504344512422298	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.175554333071341	-0.696962351059284	0.514526325752513	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.829904363609196	-0.13894668898538598	0.646792454792025	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.410760972393789	0.0176242728081683	0.0214262488088506	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.233974401638102	0.0206751187599394	0.0173713753167863	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.7992349324930901	-0.30930665607935903	1.2161274505480502	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	1.51766879571656e-10	-0.57814423879381	0.0902844154630798	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.729649509867728	-0.101064746962425	0.29243965616721	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.7061802194041851	-0.448585132144541	1.18990907965882	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.0746819945123942	-0.487721790933859	0.273630150656359	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.0030774097905258697	-0.609703553482076	0.205988033077616	FE IVW	1
met-a-316	Uridine	7800.0	Males and Females	NA	2014	Shin	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.162669067867107	-0.8281015531119379	0.593131853438505	FE IVW	1
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1165	37954.0	2900	2015.0	12940150	0.327737840788211	-1.54481449113188	1.5636102867923103	Simple mode	0.74
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.016908645973004	-1.1498039738819599	0.461226968479147	Simple mode	0.81
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.125852352153456	-0.505449738908804	0.324908006201153	Simple mean	0.74
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-a-55	337159.0	7480	2017.0	10894596	0.11468662808860401	-0.0336215905714454	0.0209004691698448	Simple mode	0.85
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00472232834129026	-0.45136553089961207	0.151985424273079	Simple mean	0.75
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1168	33832.0	15748	2015.0	13011123	0.6796990593116861	-0.25039659205381604	0.599399175271687	Weighted mode	0.72
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1164	23059.0	1333	2015.0	8714606	0.702025755726534	0.270682753514701	0.7075057705452611	FE IVW	0.7
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1134	21814.0	4226	2017.0	10680257	0.718897892026153	-0.19714845480004797	0.547737867013801	FE IVW	0.71
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1160	50225.0	7333	2015.0	195514	0.29515288513421395	-1.03807489781452	0.9915850030747908	FE IVW	1
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1162	89677.0	46785	2015.0	195514	3.8040263805396795e-13	-1.4440401090258999	0.198839042515647	FE IVW	1
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1163	6881.0	920	2015.0	8828662	0.8411431364753729	0.38371061944279	1.9144228599661397	Simple median	0.69
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1167	22286.0	4202	2015.0	13011123	0.0269177440962248	-0.461540531041165	0.20858622642976601	FE IVW	0.71
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1132	83691.0	38197	2017.0	10680257	0.7333950423301059	-0.206020520544153	0.600843853880891	Simple mode	0.77
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1135	55149.0	9655	2017.0	10680257	0.613347574457494	-0.128773313796254	0.252848953523855	Simple mean	0.71
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.538616353377005	-0.00448681393885027	0.007250229982483659	Simple mean	0.84
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ukb-b-16890	462933.0	10303	2018.0	9851867	0.9029818182510809	9.93333366577196e-4	0.008110860104050559	RE IVW	0.83
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1166	21695.0	3611	2015.0	13011123	0.0468936918224547	0.683371283556235	0.34387628886932897	FE IVW	0.79
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1133	69970.0	27078	2017.0	10680257	0.00984453091204556	-0.756475143422517	0.28229600252198606	Simple mean	0.73
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1131	32498.0	14910	2017.0	10680257	0.24446383845931602	-0.43466633384870096	0.369227871188519	RE IVW	0.68
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1136	50225.0	7333	2017.0	10680257	0.907683010550759	-0.0630838763219577	0.5440068143004629	Simple median	0.79
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1129	106776.0	61282	2017.0	10680257	0.256382260240974	-0.283466688357338	0.24700617392359	RE IVW	0.78
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1130	89677.0	46785	2017.0	10680257	0.0524937264914241	-1.4942008980973998	0.7497508010169759	Simple mode	0.77
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1161	69970.0	27078	2015.0	195514	0.32621528535803695	-0.634837830286402	0.646628645261546	FE IVW	1
ukb-b-4711	Usual walking pace	459915.0	Males and Females	924: Output from GWAS pipeline using Phesant derived variables from UKBiobank	2018	Ben Elsworth	MRC-IEU	ieu-a-1137	22068.0	4480	2017.0	10680257	0.13003072602440802	-0.5204404133160929	0.34375629870016905	FE IVW	0.72
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.6194909650334439	0.0412393401345732	0.0830480726105168	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.21071211719229396	-0.0255482527319296	0.0204123159714396	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.13910348304495002	-0.0345977259612892	0.0233904680210974	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.7384293315351971	-1.6211268415237802e-4	4.8546318760026e-4	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0789173752620056	-0.0304536866373534	0.0173327504329442	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.13261472421514803	-0.038588787958378994	0.0256596488630026	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.8366474736090329	-0.0256385516700691	0.124348143104429	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.9384600842294409	0.00465464084099196	0.0602889975020249	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.6581918368956671	0.0437229969678937	0.0988289152086938	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.7767393755228691	-0.0103426914433687	0.0364730579589515	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.124522291591138	-0.0401789505214436	0.0261570537495543	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.5204247807861729	-0.0220493263660091	0.0343078318470797	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.8168954686704041	-2.2408548987762597e-4	9.67805487262401e-4	FE IVW	1
prot-a-3205	Vacuolar protein sorting-associated protein 4B	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.15501543958509698	-5.81434426897961e-4	4.08874261111342e-4	FE IVW	1
