id.exposure	id.outcome	exposure	outcome	method	nsnp	egger_intercept	egger_intercept_se	egger_intercept_pval	Q	Q_df	Q_pval	exposure_name	exposure_cat
ukb-b-9487	ieu-a-1128	Age started hormone-replacement therapy (HRT)	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	22	-0.04634206667892791	0.012251401399115066	0.001169047463141051	63.30514007241934	21	3.986085086839275e-6	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-9487	ieu-a-1128	Age started hormone-replacement therapy (HRT)	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	22	-0.04634206667892791	0.012251401399115066	0.001169047463141051	36.90399922250137	20	0.012016038540407446	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-18541	ieu-a-1128	Ever used hormone-replacement therapy (HRT)	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	6	0.005640886988831536	0.02176418207427102	0.8082866976731645	12.785769822951796	5	0.025471217521357538	Ever used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-18541	ieu-a-1128	Ever used hormone-replacement therapy (HRT)	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	6	0.005640886988831536	0.02176418207427102	0.8082866976731645	12.574594056305841	4	0.013552769940178603	Ever used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-18105	ieu-a-1128	Had menopause	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.048975126632308956	0.018425573624464273	0.03256159272443134	39.512929898900914	8	3.94725603401199e-6	Had menopause (M/F) MRC-IEU/2018 [211K]	Reproductive
ukb-b-18105	ieu-a-1128	Had menopause	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.048975126632308956	0.018425573624464273	0.03256159272443134	19.665232131181227	7	0.006340028254298026	Had menopause (M/F) MRC-IEU/2018 [211K]	Reproductive
ukb-a-316	ieu-a-1128	Had menopause	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.03198170665304515	0.025078255000428193	0.25825053644321727	27.494991503680907	6	1.1693305674574618e-4	Had menopause (M/F) Neale Lab/2017 [152K]	Reproductive
ukb-a-316	ieu-a-1128	Had menopause	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.03198170665304515	0.025078255000428193	0.25825053644321727	20.746772328489776	5	9.043136202473734e-4	Had menopause (M/F) Neale Lab/2017 [152K]	Reproductive
ukb-b-1209	ieu-a-1128	Number of live births	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	10	0.007039170455132246	0.07576932466304764	0.9282653474177222	31.334901379039252	9	2.59306703768433e-4	Number of live births (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-b-1209	ieu-a-1128	Number of live births	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	10	0.007039170455132246	0.07576932466304764	0.9282653474177222	31.301131758184088	8	1.241771421503104e-4	Number of live births (M/F) MRC-IEU/2018 [250K]	Reproductive
ukb-a-317	ieu-a-1128	Number of live births	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.014349447453375162	0.061122120175559146	0.8532012111986015	1.459820352645551	2	0.4819522788719296	Number of live births (M/F) Neale Lab/2017 [180K]	Reproductive
ukb-a-317	ieu-a-1128	Number of live births	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.014349447453375162	0.061122120175559146	0.8532012111986015	1.3835645392121343	1	0.2394949086038138	Number of live births (M/F) Neale Lab/2017 [180K]	Reproductive
ukb-a-26	ieu-a-1128	Average weekly red wine intake	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	-0.0019785494960582713	0.02005741782756997	0.9231953561536766	46.20696114969722	12	6.391216610712586e-6	Average weekly red wine intake (M/F) Neale Lab/2017 [241K]	Alcohol
ukb-a-26	ieu-a-1128	Average weekly red wine intake	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	-0.0019785494960582713	0.02005741782756997	0.9231953561536766	46.16612220540624	11	3.021955050690699e-6	Average weekly red wine intake (M/F) Neale Lab/2017 [241K]	Alcohol
ukb-b-1707	ieu-a-1128	Average weekly spirits intake	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.2373088557496038	0.09019086147208213	0.2312182037456059	43.29924859818007	2	3.9599311187118433e-10	Average weekly spirits intake (M/F) MRC-IEU/2018 [326K]	Alcohol
ukb-b-1707	ieu-a-1128	Average weekly spirits intake	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.2373088557496038	0.09019086147208213	0.2312182037456059	5.46491343048952	1	0.019402015210552553	Average weekly spirits intake (M/F) MRC-IEU/2018 [326K]	Alcohol
ukb-d-20406	ieu-a-1128	Ever addicted to alcohol	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.06209718651593129	1	0.8032114391314102	Ever addicted to alcohol (M/F) Neale lab/2018 [  6K]	Alcohol
ukb-b-223	ieu-a-1128	Current tobacco smoking	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	34	0.01026194349158942	0.008375187057187525	0.22941237180805996	32.01019506001022	33	0.516229917585273	Current tobacco smoking (M/F) MRC-IEU/2018 [462K]	Smoking
ukb-b-223	ieu-a-1128	Current tobacco smoking	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	34	0.01026194349158942	0.008375187057187525	0.22941237180805996	30.508885651125475	32	0.5420440840184838	Current tobacco smoking (M/F) MRC-IEU/2018 [462K]	Smoking
ukb-b-17685	ieu-a-1128	Maternal smoking around birth	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	16	0.020159490731133562	0.025179562157723653	0.4367230598701922	29.074835263015096	15	0.015731376113848648	Maternal smoking around birth (M/F) MRC-IEU/2018 [397K]	Smoking
ukb-b-17685	ieu-a-1128	Maternal smoking around birth	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	16	0.020159490731133562	0.025179562157723653	0.4367230598701922	27.80189190217591	14	0.015114078228898483	Maternal smoking around birth (M/F) MRC-IEU/2018 [397K]	Smoking
ukb-b-4801	ieu-a-1128	Number of unsuccessful stop-smoking attempts	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.09090414725184612	0.10050523023607452	0.5319060690619076	10.518387833460569	2	0.0051994942552508585	Number of unsuccessful stop-smoking attempts (M/F) MRC-IEU/2018 [104K]	Smoking
ukb-b-4801	ieu-a-1128	Number of unsuccessful stop-smoking attempts	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.09090414725184612	0.10050523023607452	0.5319060690619076	5.785471499788906	1	0.016159162952393565	Number of unsuccessful stop-smoking attempts (M/F) MRC-IEU/2018 [104K]	Smoking
ukb-a-225	ieu-a-1128	Smoking status: Current	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	-0.012710441400319936	0.015073941985895215	0.41435901270585984	6.568433142278346	14	0.9500718098194773	Smoking status: Current (M/F) Neale Lab/2017 [336K]	Smoking
ukb-a-225	ieu-a-1128	Smoking status: Current	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	-0.012710441400319936	0.015073941985895215	0.41435901270585984	5.857436439917513	13	0.9511877738517254	Smoking status: Current (M/F) Neale Lab/2017 [336K]	Smoking
ukb-d-22506_114	ieu-a-1128	Tobacco smoking: Never smoked	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.21656223733278096	0.13242989914200717	0.3494020948224867	2.8583456866639887	2	0.23950695010324322	Tobacco smoking: Never smoked (M/F) Neale lab/2018 [ 91K]	Smoking
ukb-d-22506_114	ieu-a-1128	Tobacco smoking: Never smoked	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.21656223733278096	0.13242989914200717	0.3494020948224867	0.1841489007986715	1	0.667831721110512	Tobacco smoking: Never smoked (M/F) Neale lab/2018 [ 91K]	Smoking
met-a-558	ieu-a-1128	1-arachidonoylglycerophosphocholine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.007899257777654293	0.014232812409431868	0.6774397889614816	0.46216243434859305	2	0.7936750033764566	1-arachidonoylglycerophosphocholine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-558	ieu-a-1128	1-arachidonoylglycerophosphocholine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.007899257777654293	0.014232812409431868	0.6774397889614816	0.15413377741005288	1	0.694615863962212	1-arachidonoylglycerophosphocholine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-682	ieu-a-1128	1-arachidonoylglycerophosphoethanolamine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	1.075453503919871	1	0.29971686925301144	1-arachidonoylglycerophosphoethanolamine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-634	ieu-a-1128	1-arachidonoylglycerophosphoinositol*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.16100143484674745	0.061706498670878636	0.23300186427863928	7.045560876510141	2	0.029517250074258504	1-arachidonoylglycerophosphoinositol* (M/F) Shin/2014 [  7K]	Metabolites
met-a-634	ieu-a-1128	1-arachidonoylglycerophosphoinositol*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.16100143484674745	0.061706498670878636	0.23300186427863928	0.23790359462178304	1	0.6257243661574542	1-arachidonoylglycerophosphoinositol* (M/F) Shin/2014 [  7K]	Metabolites
met-a-427	ieu-a-1128	2-hydroxyisobutyrate	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	2	NA	NA	NA	0.004529287659131654	1	0.9463428907353519	2-hydroxyisobutyrate (M/F) Shin/2014 [  6K]	Metabolites
met-a-500	ieu-a-1128	3-dehydrocarnitine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.04227863478274366	0.04503783205018869	0.5201104702774785	2.1157121006480546	2	0.34719939096726293	3-dehydrocarnitine* (M/F) Shin/2014 [  7K]	Metabolites
met-a-500	ieu-a-1128	3-dehydrocarnitine*	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.04227863478274366	0.04503783205018869	0.5201104702774785	1.124645784558551	1	0.28892029108371237	3-dehydrocarnitine* (M/F) Shin/2014 [  7K]	Metabolites
met-c-841	ieu-a-1128	Albumin	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	0.16763439532538998	0.10063972844781924	0.34420672017039433	5.81924153090546	2	0.05449639286575744	Albumin (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-841	ieu-a-1128	Albumin	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	0.16763439532538998	0.10063972844781924	0.34420672017039433	1.5417182933039109	1	0.21436222176902991	Albumin (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-851	ieu-a-1128	Average number of double bonds in a fatty acid chain	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	-0.009591522616096568	0.015499093293377824	0.5798327459549053	4.625064551699146	4	0.32797452511977987	Average number of double bonds in a fatty acid chain (M/F) Kettunen/2016 [ 15K]	Metabolites
met-c-851	ieu-a-1128	Average number of double bonds in a fatty acid chain	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	-0.009591522616096568	0.015499093293377824	0.5798327459549053	4.101485297805755	3	0.2507120204175861	Average number of double bonds in a fatty acid chain (M/F) Kettunen/2016 [ 15K]	Metabolites
met-a-362	ieu-a-1128	Betaine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.030912055711236543	0.03602736470515859	0.548554201587339	4.525129734580638	2	0.10408318255356311	Betaine (M/F) Shin/2014 [  7K]	Metabolites
met-a-362	ieu-a-1128	Betaine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.030912055711236543	0.03602736470515859	0.548554201587339	2.6063540826867846	1	0.10643621238703942	Betaine (M/F) Shin/2014 [  7K]	Metabolites
met-c-875	ieu-a-1128	Cholesterol esters in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	0.005555197004976696	0.011752116062104655	0.6456690659516949	11.504727377263464	12	0.4862286107185479	Cholesterol esters in large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-875	ieu-a-1128	Cholesterol esters in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	0.005555197004976696	0.011752116062104655	0.6456690659516949	11.275684383144759	11	0.42046477890988015	Cholesterol esters in large HDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-887	ieu-a-1128	Cholesterol esters in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	0.010662113712083972	0.013421413863074686	0.4453998888647245	16.077822240377426	11	0.13826626031709102	Cholesterol esters in large VLDL (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-887	ieu-a-1128	Cholesterol esters in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	0.010662113712083972	0.013421413863074686	0.4453998888647245	15.123402126912154	10	0.12762718969399447	Cholesterol esters in large VLDL (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-910	ieu-a-1128	Cholesterol esters in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.00535165214702124	0.011164798854680691	0.6403189610301664	12.510041869079028	13	0.4863281983875101	Cholesterol esters in medium VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-910	ieu-a-1128	Cholesterol esters in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.00535165214702124	0.011164798854680691	0.6403189610301664	12.275016477424575	12	0.42385320094475226	Cholesterol esters in medium VLDL (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-958	ieu-a-1128	Concentration of chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.016191433316779743	0.022734574102889007	0.5081878350315596	6.430278258253919	6	0.3767531424115261	Concentration of chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-958	ieu-a-1128	Concentration of chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.016191433316779743	0.022734574102889007	0.5081878350315596	5.83804303528375	5	0.3222984228399754	Concentration of chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-878	ieu-a-1128	Concentration of large HDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	11	0.01839571835621492	0.012841315977611486	0.1857931281796188	8.895848431756786	10	0.5420157173624343	Concentration of large HDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-878	ieu-a-1128	Concentration of large HDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	0.01839571835621492	0.012841315977611486	0.1857931281796188	6.843673214780613	9	0.6533913291463795	Concentration of large HDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-890	ieu-a-1128	Concentration of large VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	10	0.0023386739799312263	0.011692795921149189	0.8464635669804037	8.059878815475718	9	0.5281233333976467	Concentration of large VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-890	ieu-a-1128	Concentration of large VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	10	0.0023386739799312263	0.011692795921149189	0.8464635669804037	8.019775998620922	8	0.4315407250429358	Concentration of large VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-913	ieu-a-1128	Concentration of medium VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.004786731563689454	0.011420127086167254	0.6825128150861981	17.467597432316335	13	0.17880012395575878	Concentration of medium VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-913	ieu-a-1128	Concentration of medium VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.004786731563689454	0.011420127086167254	0.6825128150861981	17.215553631377748	12	0.14166723336335169	Concentration of medium VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-922	ieu-a-1128	Concentration of small HDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	-0.007681387655655649	0.017040725938462033	0.6827444626370489	0.8911373287239975	4	0.9258288571931309	Concentration of small HDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-922	ieu-a-1128	Concentration of small HDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	-0.007681387655655649	0.017040725938462033	0.6827444626370489	0.6879469299852758	3	0.8760352247073018	Concentration of small HDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-930	ieu-a-1128	Concentration of small VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	0.008476045547031595	0.011314489101180847	0.46711733627923135	14.524998206692516	14	0.4113746809257085	Concentration of small VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-930	ieu-a-1128	Concentration of small VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	0.008476045547031595	0.011314489101180847	0.46711733627923135	13.923914889657922	13	0.3792240431358347	Concentration of small VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-950	ieu-a-1128	Concentration of very large VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	8	0.010102581147485384	0.01707579769637298	0.5756946180161006	5.51604812848836	7	0.5972488742308605	Concentration of very large VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-950	ieu-a-1128	Concentration of very large VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	8	0.010102581147485384	0.01707579769637298	0.5756946180161006	5.166020203655183	6	0.5227031110103145	Concentration of very large VLDL particles (M/F) Kettunen/2016 [ 18K]	Metabolites
met-c-876	ieu-a-1128	Free cholesterol in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	0.01765131668030238	0.01141770253766931	0.14610368283606306	21.4953233192147	14	0.08959619409596874	Free cholesterol in large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-876	ieu-a-1128	Free cholesterol in large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	15	0.01765131668030238	0.01141770253766931	0.14610368283606306	18.15720056395817	13	0.15164135487430117	Free cholesterol in large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-888	ieu-a-1128	Free cholesterol in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	11	0.008693810234121378	0.013124458429330741	0.5243050426018823	8.038049752185731	10	0.6251201616555163	Free cholesterol in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-888	ieu-a-1128	Free cholesterol in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	0.008693810234121378	0.013124458429330741	0.5243050426018823	7.599258935913403	9	0.5749796513203299	Free cholesterol in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-900	ieu-a-1128	Free cholesterol in medium HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	-0.0549796565594743	0.02732935811095513	0.13775096867356706	15.480838278492099	4	0.003801114391607648	Free cholesterol in medium HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-900	ieu-a-1128	Free cholesterol in medium HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	-0.0549796565594743	0.02732935811095513	0.13775096867356706	6.590290795785557	3	0.08616886777346233	Free cholesterol in medium HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-911	ieu-a-1128	Free cholesterol in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	0.003137748702420157	0.010102473330491713	0.762487722964812	10.665617831200082	11	0.4716868438515649	Free cholesterol in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-911	ieu-a-1128	Free cholesterol in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	0.003137748702420157	0.010102473330491713	0.762487722964812	10.56371236979274	10	0.3925023885345028	Free cholesterol in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-928	ieu-a-1128	Free cholesterol in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	0.008156763738992807	0.013329138514820352	0.5519895250538982	14.903801258642545	13	0.31339671276628833	Free cholesterol in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-928	ieu-a-1128	Free cholesterol in small VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	0.008156763738992807	0.013329138514820352	0.5519895250538982	14.452775229118622	12	0.27273367037227775	Free cholesterol in small VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-944	ieu-a-1128	Free cholesterol in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	13	0.010989578555623195	0.014544412916873162	0.4657686374607153	19.742359634770423	12	0.0721193225816717	Free cholesterol in very large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-944	ieu-a-1128	Free cholesterol in very large HDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	13	0.010989578555623195	0.014544412916873162	0.4657686374607153	18.768265054201017	11	0.0653821876977249	Free cholesterol in very large HDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-a-573	ieu-a-1128	Isobutyrylcarnitine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.00225406400982986	0.01584170280719388	0.9100214343243969	0.034319304105911025	2	0.9829867362562063	Isobutyrylcarnitine (M/F) Shin/2014 [  7K]	Metabolites
met-a-573	ieu-a-1128	Isobutyrylcarnitine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.00225406400982986	0.01584170280719388	0.9100214343243969	0.0140737920131711	1	0.9055661086432918	Isobutyrylcarnitine (M/F) Shin/2014 [  7K]	Metabolites
met-a-652	ieu-a-1128	Isovalerylcarnitine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.0736104704438351	0.1779376507511593	0.7502862501244398	3.382719292827787	2	0.1842688131615631	Isovalerylcarnitine (M/F) Shin/2014 [  7K]	Metabolites
met-a-652	ieu-a-1128	Isovalerylcarnitine	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.0736104704438351	0.1779376507511593	0.7502862501244398	2.8884065532067544	1	0.08921912704053672	Isovalerylcarnitine (M/F) Shin/2014 [  7K]	Metabolites
met-c-896	ieu-a-1128	Mean diameter for LDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	8	0.01913775392735782	0.013087116464458507	0.19396818916811487	5.920304545973589	7	0.5490852845481528	Mean diameter for LDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-896	ieu-a-1128	Mean diameter for LDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	8	0.01913775392735782	0.013087116464458507	0.19396818916811487	3.7818796708141615	6	0.7061657367093597	Mean diameter for LDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-941	ieu-a-1128	Mean diameter for VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	14	-0.01117108352281178	0.01830546006731347	0.5530717549659429	15.926546002277304	13	0.2531191011135662	Mean diameter for VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-941	ieu-a-1128	Mean diameter for VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	14	-0.01117108352281178	0.01830546006731347	0.5530717549659429	15.447147847287187	12	0.217888975722172	Mean diameter for VLDL particles (M/F) Kettunen/2016 [ 19K]	Metabolites
met-c-959	ieu-a-1128	Phospholipids in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	8	0.004663416244302954	0.016586600389641635	0.7880351784130134	3.228199866258574	7	0.8631200380452663	Phospholipids in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-959	ieu-a-1128	Phospholipids in chylomicrons and largest VLDL particles	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	8	0.004663416244302954	0.016586600389641635	0.7880351784130134	3.1491513724792153	6	0.7899074413781475	Phospholipids in chylomicrons and largest VLDL particles (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-891	ieu-a-1128	Phospholipids in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	9	0.0041796673690385425	0.013667020522026715	0.768635189985537	3.977638573018122	8	0.8591353268666483	Phospholipids in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-891	ieu-a-1128	Phospholipids in large VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	9	0.0041796673690385425	0.013667020522026715	0.768635189985537	3.884111843462529	7	0.7930245911579616	Phospholipids in large VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
met-c-914	ieu-a-1128	Phospholipids in medium VLDL	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	15	0.002945776066238961	0.009200710049802246	0.7539284887314117	10.772655669503324	14	0.7037962336940958	Phospholipids in medium VLDL (M/F) Kettunen/2016 [ 21K]	Metabolites
