id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	OR_CI	effect_direction	exposure_name	exposure_cat
ukb-b-17557	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	Inverse variance weighted	8	-3.587032145611873	1.2480777108869494	0.004052505589174581	-6.033264458950294	-1.1407998322734523	0.027680359914883525	0.0023976541456398204	0.3195633225129004	0.028 [0.002:0.32]	negative	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-17557	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	MR Egger	8	0.9481590804376594	7.183749733350555	0.8993096533828215	-13.13199039692943	15.028308557804747	2.5809539545994853	1.980838343760015e-6	3362880.841208996	2.581 [0:3362880.841]	overlaps null	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-17557	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Cycle	Weighted median	8	-4.309991355553424	1.6344007524045328	0.008363128031904851	-7.5134168302663085	-1.1065658808405399	0.013433665720349023	5.457132898699307e-4	0.33069265131712916	0.013 [0.001:0.331]	negative	Types of transport used : Cycle (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	Inverse variance weighted	9	2.3673362200014565	0.8635767693544405	0.0061193752258750286	0.6747257520667531	4.05994668793616	10.668934703702073	1.9634944178379616	57.97122043117109	10.669 [1.963:57.971]	positive	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	MR Egger	9	-0.22777554665789007	3.3670372243228273	0.9479570507660497	-6.827168506330631	6.371617413014851	0.7963029726419016	0.0010839228974255115	585.003255992113	0.796 [0.001:585.003]	overlaps null	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-15957	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Public transport	Weighted median	9	1.7935063241163403	0.9846633609536712	0.06853983101379278	-0.13643386335285523	3.7234465115855357	6.010490289168573	0.8724640201966111	41.40685768113243	6.01 [0.872:41.407]	overlaps null	Types of transport used : Public transport (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	Inverse variance weighted	7	-0.27348283027389414	1.535910225809401	0.8586765428295816	-3.28386687286032	2.736901212312532	0.7607253976904542	0.037483034082010716	15.439068497633642	0.761 [0.037:15.439]	overlaps null	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	MR Egger	7	-26.72058289321828	18.27355976957792	0.20352675742730317	-62.536760041590995	9.095594255154438	2.485411458517016e-12	6.928356045873032e-28	8915.924755061129	0 [0:8915.925]	overlaps null	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-14926	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Types of transport used (excluding work): Walk	Weighted median	7	-0.03897971155979929	1.15817858140212	0.9731514293448265	-2.3090097311079543	2.2310503079883555	0.9617702217660569	0.09935959557472351	9.309638934472927	0.962 [0.099:9.31]	overlaps null	Types of transport used : Walk (M/F) MRC-IEU/2018 [460K]	Physical activity
ukb-b-4711	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	Inverse variance weighted	53	-0.19319496699804134	0.35651340770840517	0.5878867178015017	-0.8919612461065154	0.5055713121104328	0.8243212430328108	0.4098511450309316	1.6579324468249954	0.824 [0.41:1.658]	overlaps null	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-4711	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	MR Egger	53	-0.24100114680354565	1.466538011633856	0.870118286222246	-3.1154156496059033	2.633413355998812	0.7858407251828988	0.04436006507146856	13.921206931528523	0.786 [0.044:13.921]	overlaps null	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-4711	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Usual walking pace	Weighted median	53	-0.0761539097915475	0.3283197109864969	0.8165764873934851	-0.7196605433250814	0.5673527237419865	0.9266735714469796	0.48691751530989674	1.7635921506577332	0.927 [0.487:1.764]	overlaps null	Usual walking pace (M/F) MRC-IEU/2018 [459K]	Physical activity
ukb-b-1004	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Added milk to espresso	Inverse variance weighted	3	1.3932699691506791	1.6495390087967243	0.3983107375504506	-1.8398264880909003	4.626366426392258	4.0279999770176955	0.15884498521257018	102.14224763307544	4.028 [0.159:102.142]	overlaps null	Added milk to espresso (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-1004	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Added milk to espresso	MR Egger	3	2.3114374663637562	4.411150536498006	0.6927279633901915	-6.334417585172336	10.957292517899848	10.08891671501834	0.0017741788458169269	57370.90188092545	10.089 [0.002:57370.902]	overlaps null	Added milk to espresso (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-1004	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Added milk to espresso	Weighted median	3	1.1876282610923083	1.9094439964553767	0.5339576762235106	-2.55488197196023	4.930138494144847	3.279294346841069	0.07770140247033033	138.3986784193508	3.279 [0.078:138.399]	overlaps null	Added milk to espresso (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-d-1468_5	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cereal type: Other (e.g. Cornflakes, Frosties)	Inverse variance weighted	10	2.2992952192352702	1.649410787583561	0.16331456893989393	-0.9335499244285095	5.5321403628990495	9.96715531946245	0.39315555765332744	252.6841684631284	9.967 [0.393:252.684]	overlaps null	Cereal type: Other (e.g. Cornflakes, Frosties) (M/F) Neale lab/2018 [299K]	Diet and supplements
ukb-d-1468_5	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cereal type: Other (e.g. Cornflakes, Frosties)	MR Egger	10	-0.8275444149733933	8.905237083407965	0.9282459565621701	-18.281809098453003	16.62672026850622	0.43712135816296305	1.1489766142190131e-8	16630023.570332816	0.437 [0:16630023.57]	overlaps null	Cereal type: Other (e.g. Cornflakes, Frosties) (M/F) Neale lab/2018 [299K]	Diet and supplements
ukb-d-1468_5	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cereal type: Other (e.g. Cornflakes, Frosties)	Weighted median	10	2.5192048723558123	1.0864756455486086	0.02041161851729889	0.38971260708053945	4.6486971376310855	12.41871827060399	1.476556381049844	104.4488144604261	12.419 [1.477:104.449]	positive	Cereal type: Other (e.g. Cornflakes, Frosties) (M/F) Neale lab/2018 [299K]	Diet and supplements
ukb-b-2221	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cherry intake	Inverse variance weighted	3	-0.5283733228290413	1.1970760338887967	0.6589331400956691	-2.874642349251083	1.8178957035930001	0.58956321911518506	0.05643632038696076	6.158884685433297	0.59 [0.056:6.159]	overlaps null	Cherry intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-2221	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cherry intake	MR Egger	3	1.6320599900711839	7.871497906189794	0.8698486952370069	-13.796075906060812	17.06019588620318	5.114399486518377	1.019624734147962e-6	25653636.315087315	5.114 [0:25653636.315]	overlaps null	Cherry intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-2221	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Cherry intake	Weighted median	3	-0.8566217242578953	0.9885411866015379	0.38618786581349945	-2.7941624499969095	1.080919001481119	0.4245940579578077	0.06116608253749707	2.947386959800144	0.425 [0.061:2.947]	overlaps null	Cherry intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-4955	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dairy smoothie intake	Inverse variance weighted	3	-0.19656187733602498	0.4372601938230098	0.6530488729664704	-1.053591857229124	0.6604681025570742	0.8215504943664417	0.3486830773271481	1.935698227650104	0.822 [0.349:1.936]	overlaps null	Dairy smoothie intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-4955	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dairy smoothie intake	MR Egger	3	2.058455576401088	1.8626350831045893	0.46823340101637867	-1.5923091864839067	5.709220339286083	7.833861661848902	0.2034552527501882	301.6358029956504	7.834 [0.203:301.636]	overlaps null	Dairy smoothie intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-4955	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dairy smoothie intake	Weighted median	3	-0.33428969289555777	0.46818211696396	0.4752170606525933	-1.2519266421449193	0.5833472563538038	0.7158463765770822	0.2859533360482414	1.7920267759075483	0.716 [0.286:1.792]	overlaps null	Dairy smoothie intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-16576	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dried fruit intake	Inverse variance weighted	40	-0.5809798748644844	0.19924290762813118	0.003546214805076596	-0.9714959738156215	-0.19046377591334734	0.5593500049361033	0.3785163637751103	0.8265756991365034	0.559 [0.379:0.827]	negative	Dried fruit intake (M/F) MRC-IEU/2018 [421K]	Diet and supplements
ukb-b-16576	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dried fruit intake	MR Egger	40	0.34482119855913584	0.8918406954974877	0.7011795128552645	-1.40318656461594	2.0928289617342117	1.411737476404819	0.2458124174498267	8.107819462345278	1.412 [0.246:8.108]	overlaps null	Dried fruit intake (M/F) MRC-IEU/2018 [421K]	Diet and supplements
ukb-b-16576	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Dried fruit intake	Weighted median	40	-0.6681950803254955	0.24963820825109165	0.007436140845860173	-1.157485968497635	-0.17890419215335585	0.5126330046733785	0.31427528651949627	0.8361860087403138	0.513 [0.314:0.836]	negative	Dried fruit intake (M/F) MRC-IEU/2018 [421K]	Diet and supplements
ukb-b-3881	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Fresh fruit intake	Inverse variance weighted	53	-0.596508118100449	0.29809607762580265	0.04538593117714245	-1.1807764302470223	-0.01223980595387586	0.5507313713060367	0.3070402506908089	0.9878347957905275	0.551 [0.307:0.988]	negative	Fresh fruit intake (M/F) MRC-IEU/2018 [446K]	Diet and supplements
ukb-b-3881	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Fresh fruit intake	MR Egger	53	-1.0391602466825998	1.0243986849376674	0.31517567183009104	-3.046981669160428	0.9686611757952284	0.35375162136097993	0.04750208523787225	2.6344150785985043	0.354 [0.048:2.634]	overlaps null	Fresh fruit intake (M/F) MRC-IEU/2018 [446K]	Diet and supplements
ukb-b-3881	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Fresh fruit intake	Weighted median	53	-0.7169157630901104	0.3204172736619545	0.025257323965529137	-1.3449336194675412	-0.08889790671267961	0.4882558327353694	0.2605570031985405	0.9149389779343466	0.488 [0.261:0.915]	negative	Fresh fruit intake (M/F) MRC-IEU/2018 [446K]	Diet and supplements
ukb-d-1418_1	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Full cream	Inverse variance weighted	3	6.901627371614947	5.538504061227939	0.21272122540399802	-3.953840588391812	17.757095331621706	993.8908299640804	0.019180894214214407	51500152.74859519	993.891 [0.019:51500152.749]	overlaps null	Milk type used: Full cream (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_1	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Full cream	MR Egger	3	-9.338758104764418	46.776433964095034	0.8745503990787236	-101.02056867439069	82.34305246486184	8.794859122961548e-5	1.3406779479749691e-44	5769435315138284e20	0 [0:5.76943531513828e+35]	overlaps null	Milk type used: Full cream (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_1	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Full cream	Weighted median	3	1.127095980381032	2.912022690595983	0.6987198030730581	-4.5804684931870945	6.834660453949159	3.086679693634542	0.010250093072581469	929.5126847756829	3.087 [0.01:929.513]	overlaps null	Milk type used: Full cream (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_3	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Skimmed	Inverse variance weighted	3	-6.078720096822807	2.449121505050309	0.013064719731038132	-10.878998246721412	-1.2784419469242012	0.0022911071724808166	1.8849988640029094e-5	0.27847083497154546	0.002 [0:0.278]	negative	Milk type used: Skimmed (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_3	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Skimmed	MR Egger	3	-21.677538660586954	4.689507219351817	0.1356301120231898	-30.868972810516514	-12.486104510657395	3.8509207261352825e-10	3.9244196930536866e-14	3.778798293471773e-6	0 [0:0]	negative	Milk type used: Skimmed (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-d-1418_3	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Milk type used: Skimmed	Weighted median	3	-4.030538562473412	1.559229524909732	0.009739163403629873	-7.086628431296487	-0.9744486936503369	0.01776475994381177	8.362119642222292e-4	0.37740035943493117	0.018 [0.001:0.377]	negative	Milk type used: Skimmed (M/F) Neale lab/2018 [360K]	Diet and supplements
ukb-b-14238	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Mineral and other dietary supplements: None of the above	Inverse variance weighted	7	1.630042457430765	0.8472306348139175	0.05435891610281844	-0.03052958680451323	3.2906145016660435	5.104091420544494	0.9699317344620587	26.85936370947248	5.104 [0.97:26.859]	overlaps null	Supplements None of the above (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-14238	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Mineral and other dietary supplements: None of the above	MR Egger	7	-1.3661551448657245	7.086800391051926	0.8547211096430838	-15.256283911327499	12.52397362159605	0.2550858446306535	2.3674460063517801e-7	274848.03436427494	0.255 [0:274848.034]	overlaps null	Supplements None of the above (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-14238	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Mineral and other dietary supplements: None of the above	Weighted median	7	1.9691567030396917	0.9713427971980862	0.04263663978896457	0.06532482053144273	3.8729885855479407	7.164632027656509	1.0675057158488317	48.085880318593524	7.165 [1.068:48.086]	positive	Supplements None of the above (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-5495	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	Inverse variance weighted	20	1.5327160797978094	0.5557435962285037	0.005816412427506175	0.4434586311899422	2.6219735284056767	4.630737208854037	1.5580867576845527	13.762858192397738	4.631 [1.558:13.763]	positive	Never eat: Sugar or foods/drinks containing sugar (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-5495	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	MR Egger	20	3.467774223710053	3.287901066588026	0.30551118034321995	-2.9765118668024777	9.912060314222584	32.06529279035411	0.05097031539455413	20172.19226077205	32.065 [0.051:20172.192]	overlaps null	Never eat: Sugar or foods/drinks containing sugar (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-5495	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar	Weighted median	20	1.033624974904359	0.755449171793823	0.17124143822278784	-0.447055401811534	2.514305351620252	2.811238053936095	0.6395084773652042	12.358021317339318	2.811 [0.64:12.358]	overlaps null	Never eat: Sugar or foods/drinks containing sugar (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-3599	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Wheat products	Inverse variance weighted	5	1.5367026951483203	1.470156558010287	0.29590066612220806	-1.3448041585518422	4.418209548848482	4.649235024233442	0.2605907373303451	82.94763863059943	4.649 [0.261:82.948]	overlaps null	Never eat: Wheat products (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-3599	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Wheat products	MR Egger	5	-3.324861483630562	5.094917631386574	0.5605701331041508	-13.310900041148246	6.6611770738871225	0.03597750188124134	1.6563402781282225e-6	781.4702441924939	0.036 [0:781.47]	overlaps null	Never eat: Wheat products (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-3599	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Never eat eggs, dairy, wheat, sugar: Wheat products	Weighted median	5	1.0258495767850502	1.4764556269772486	0.48717716414647855	-1.8680034520903572	3.919702605660458	2.789464318287647	0.1544316844786373	50.38545819965033	2.789 [0.154:50.385]	overlaps null	Never eat: Wheat products (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-6500	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Pancake intake	Inverse variance weighted	4	2.0560099461248527	0.9027723535227411	0.02275995864403844	0.2865761332202801	3.825443759029425	7.814726341086278	1.3318595627918766	45.85314359875256	7.815 [1.332:45.853]	positive	Pancake intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-6500	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Pancake intake	MR Egger	4	-1.0245603998661617	5.011003543234456	0.8569111641154203	-10.846127344605694	8.797006544873373	0.3589542270536449	1.947990094726067e-5	6614.414388888304	0.359 [0:6614.414]	overlaps null	Pancake intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-6500	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Pancake intake	Weighted median	4	1.2544386843421713	1.1567790483058369	0.2781769539151421	-1.012848250337269	3.5217256190216117	3.5058699222511063	0.3631830687071747	33.842777846163855	3.506 [0.363:33.843]	overlaps null	Pancake intake (M/F) MRC-IEU/2018 [ 64K]	Diet and supplements
ukb-b-8006	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Poultry intake	Inverse variance weighted	7	1.827602281189922	0.6065669029019217	0.0025865614916783363	0.6387311515021554	3.0164734108776887	6.218957456390466	1.8940760583893996	20.41915459154354	6.219 [1.894:20.419]	positive	Poultry intake (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-8006	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Poultry intake	MR Egger	7	-14.814192637138767	18.089159898415385	0.45006868159172847	-50.26894603803292	20.64056076375539	3.683645967763529e-7	1.473920721669663e-22	920622623.4779584	0 [0:920622623.478]	overlaps null	Poultry intake (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-8006	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Poultry intake	Weighted median	7	1.510990024034758	0.5932860905000037	0.010871099059224556	0.34814928665475087	2.673830761414765	4.531214585763922	1.4164436900971566	14.495391356384516	4.531 [1.416:14.495]	positive	Poultry intake (M/F) MRC-IEU/2018 [461K]	Diet and supplements
ukb-b-4643	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at hysterectomy	Inverse variance weighted	4	0.19090024713221032	0.1487661435273761	0.19941370093846086	-0.10068139418144684	0.4824818884458675	1.210338711301831	0.9042210770935676	1.6200903000231532	1.21 [0.904:1.62]	overlaps null	Age at hysterectomy (M/F) MRC-IEU/2018 [ 46K]	Reproductive
ukb-b-4643	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at hysterectomy	MR Egger	4	-0.9450091563853469	1.0917201538328638	0.4779471286900737	-3.0847806578977597	1.1947623451270661	0.38867601201811863	0.04574006552212774	3.302772757184308	0.389 [0.046:3.303]	overlaps null	Age at hysterectomy (M/F) MRC-IEU/2018 [ 46K]	Reproductive
ukb-b-4643	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at hysterectomy	Weighted median	4	0.11020391393536239	0.18088771843197138	0.5423658088931894	-0.24433601419130152	0.4647438420620263	1.1165057183226743	0.7832244155241334	1.5916064340423006	1.117 [0.783:1.592]	overlaps null	Age at hysterectomy (M/F) MRC-IEU/2018 [ 46K]	Reproductive
ukb-a-320	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at last live birth	Inverse variance weighted	4	-0.5227887473508717	0.31151065530559213	0.09330081643029853	-1.1333496317498324	0.08777213704808895	0.5928648900458485	0.3219530241704331	1.0917393267379514	0.593 [0.322:1.092]	overlaps null	Age at last live birth (M/F) Neale Lab/2017 [123K]	Reproductive
ukb-a-320	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at last live birth	MR Egger	4	-4.554904496483164	1.9086242529689157	0.13970843649885764	-8.29580803230224	-0.8140009606640897	0.010515504451815438	2.495607882164023e-4	0.4430817624292254	0.011 [0:0.443]	negative	Age at last live birth (M/F) Neale Lab/2017 [123K]	Reproductive
ukb-a-320	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at last live birth	Weighted median	4	-0.4151635170329142	0.33843682921318735	0.21993196969716713	-1.0784997022907614	0.248172668224933	0.6602323126491169	0.34010540242197235	1.281681218709861	0.66 [0.34:1.282]	overlaps null	Age at last live birth (M/F) Neale Lab/2017 [123K]	Reproductive
ukb-b-17422	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at menopause (last menstrual period)	Inverse variance weighted	102	0.12403842703571807	0.04900348397527937	0.011366766499000253	0.027991598444170512	0.22008525562726564	1.1320593718492824	1.0283870443339627	1.246182970169365	1.132 [1.028:1.246]	positive	Age at menopause (last menstrual period) (M/F) MRC-IEU/2018 [143K]	Reproductive
ukb-b-17422	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at menopause (last menstrual period)	MR Egger	102	0.13977795268854248	0.10509456935213041	0.18653701670147846	-0.0662074032416331	0.34576330861871807	1.1500184120077819	0.9359367278487317	1.4130681151885014	1.15 [0.936:1.413]	overlaps null	Age at menopause (last menstrual period) (M/F) MRC-IEU/2018 [143K]	Reproductive
ukb-b-17422	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age at menopause (last menstrual period)	Weighted median	102	0.19826445640520454	0.05817327805990299	6.539999103433094e-4	0.08424483140779469	0.3122840814026144	1.2192847988635525	1.0878952121222691	1.3665428473019585	1.219 [1.088:1.367]	positive	Age at menopause (last menstrual period) (M/F) MRC-IEU/2018 [143K]	Reproductive
ukb-b-4564	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age last used hormone-replacement therapy (HRT)	Inverse variance weighted	4	0.41492266644036013	0.38050265162266517	0.2755108592738571	-0.33086253074006355	1.1607078636207837	1.514253633540271	0.7183039069601997	3.1921921132150586	1.514 [0.718:3.192]	overlaps null	Age last used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 72K]	Reproductive
ukb-b-4564	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age last used hormone-replacement therapy (HRT)	MR Egger	4	0.8631565065301927	1.1042916016104645	0.5162668919600988	-1.3012550326263177	3.027568045686703	2.370631810979377	0.2721899712856365	20.6469590216086	2.371 [0.272:20.647]	overlaps null	Age last used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 72K]	Reproductive
ukb-b-4564	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age last used hormone-replacement therapy (HRT)	Weighted median	4	0.0889404544483258	0.23723029268223425	0.7077260052789496	-0.37603091920885334	0.5539118281055049	1.0930155701734394	0.6865811041695582	1.7400464845104882	1.093 [0.687:1.74]	overlaps null	Age last used hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 72K]	Reproductive
ukb-b-9487	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age started hormone-replacement therapy (HRT)	Inverse variance weighted	22	0.06887436522383673	0.13002961654441328	0.5963323347185421	-0.1859836832032133	0.32373241365088673	1.071301607955509	0.8302871424979851	1.3822773790705114	1.071 [0.83:1.382]	overlaps null	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-9487	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age started hormone-replacement therapy (HRT)	MR Egger	22	1.3056452788247506	0.3424245093640587	0.001089126265622427	0.6344932404711955	1.9767973171783058	3.690069449303384	1.8860661172651327	7.219583882046927	3.69 [1.886:7.22]	positive	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
ukb-b-9487	ieu-a-1128	ER- Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Age started hormone-replacement therapy (HRT)	Weighted median	22	2.8760202597815504e-4	0.13186562740525326	0.9982597964399796	-0.25816902768831823	0.25874423174027456	1.000287643387406	0.7724646531568793	1.2953024651994325	1 [0.772:1.295]	overlaps null	Age started hormone-replacement therapy (HRT) (M/F) MRC-IEU/2018 [ 87K]	Reproductive
