# Input	GeneSymbol	GeneID	PathwayName	PathwayID
spink6	SPINK6	404203	Formation of the cornified envelope	REACT:R-HSA-6809371
spink6	SPINK6	404203	Keratinization	REACT:R-HSA-6805567
stk16 [No associated data found]				
stk17b [No associated data found]				
siglec7	SIGLEC7	27036	Adaptive Immune System	REACT:R-HSA-1280218
siglec7	SIGLEC7	27036	Immune System	REACT:R-HSA-168256
siglec7	SIGLEC7	27036	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
slc22a16	SLC22A16	85413	Organic cation/anion/zwitterion transport	REACT:R-HSA-549132
slc22a16	SLC22A16	85413	Organic cation transport	REACT:R-HSA-549127
slc22a16	SLC22A16	85413	SLC-mediated transmembrane transport	REACT:R-HSA-425407
slc22a16	SLC22A16	85413	Transmembrane transport of small molecules	REACT:R-HSA-382551
slc22a16	SLC22A16	85413	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	REACT:R-HSA-425366
stim1	STIM1	6786	Adaptive Immune System	REACT:R-HSA-1280218
stim1	STIM1	6786	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	REACT:R-HSA-983695
stim1	STIM1	6786	Calcium signaling pathway	KEGG:hsa04020
stim1	STIM1	6786	Cardiac conduction	REACT:R-HSA-5576891
stim1	STIM1	6786	Elevation of cytosolic Ca2+ levels	REACT:R-HSA-139853
stim1	STIM1	6786	Hemostasis	REACT:R-HSA-109582
stim1	STIM1	6786	Immune System	REACT:R-HSA-168256
stim1	STIM1	6786	Ion homeostasis	REACT:R-HSA-5578775
stim1	STIM1	6786	Muscle contraction	REACT:R-HSA-397014
stim1	STIM1	6786	Platelet activation	KEGG:hsa04611
stim1	STIM1	6786	Platelet calcium homeostasis	REACT:R-HSA-418360
stim1	STIM1	6786	Platelet homeostasis	REACT:R-HSA-418346
stim1	STIM1	6786	Signaling by the B Cell Receptor (BCR)	REACT:R-HSA-983705
stx7	STX7	8417	Phagosome	KEGG:hsa04145
stx7	STX7	8417	SNARE interactions in vesicular transport	KEGG:hsa04130
tnxb	TNXB	7148	ECM proteoglycans	REACT:R-HSA-3000178
tnxb	TNXB	7148	ECM-receptor interaction	KEGG:hsa04512
tnxb	TNXB	7148	Extracellular matrix organization	REACT:R-HSA-1474244
tnxb	TNXB	7148	Focal adhesion	KEGG:hsa04510
tnxb	TNXB	7148	MicroRNAs in cancer	KEGG:hsa05206
tnxb	TNXB	7148	PI3K-Akt signaling pathway	KEGG:hsa04151
txndc12	TXNDC12	51060	Glutathione metabolism	KEGG:hsa00480
tst	TST	7263	Cysteine and methionine metabolism	KEGG:hsa00270
tst	TST	7263	Degradation of cysteine and homocysteine	REACT:R-HSA-1614558
tst	TST	7263	Metabolic pathways	KEGG:hsa01100
tst	TST	7263	Metabolism	REACT:R-HSA-1430728
tst	TST	7263	Metabolism of amino acids and derivatives	REACT:R-HSA-71291
tst	TST	7263	Sulfide oxidation to sulfate	REACT:R-HSA-1614517
tst	TST	7263	Sulfur amino acid metabolism	REACT:R-HSA-1614635
tst	TST	7263	Sulfur metabolism	KEGG:hsa00920
tst	TST	7263	Sulfur relay system	KEGG:hsa04122
tor1aip1 [No associated data found]				
gpnmb	GPNMB	10457	PTK6 promotes HIF1A stabilization	REACT:R-HSA-8857538
gpnmb	GPNMB	10457	Signaling by PTK6	REACT:R-HSA-8848021
gpnmb	GPNMB	10457	Signal Transduction	REACT:R-HSA-162582
tmem132c [No associated data found]				
tff1 [No associated data found]				
prss2	PRSS2	5645	Activation of Matrix Metalloproteinases	REACT:R-HSA-1592389
prss2	PRSS2	5645	Alpha-defensins	REACT:R-HSA-1462054
prss2	PRSS2	5645	Antimicrobial peptides	REACT:R-HSA-6803157
prss2	PRSS2	5645	Collagen degradation	REACT:R-HSA-1442490
prss2	PRSS2	5645	Defensins	REACT:R-HSA-1461973
prss2	PRSS2	5645	Degradation of the extracellular matrix	REACT:R-HSA-1474228
prss2	PRSS2	5645	Extracellular matrix organization	REACT:R-HSA-1474244
prss2	PRSS2	5645	Immune System	REACT:R-HSA-168256
prss2	PRSS2	5645	Influenza A	KEGG:hsa05164
prss2	PRSS2	5645	Innate Immune System	REACT:R-HSA-168249
prss2	PRSS2	5645	Neuroactive ligand-receptor interaction	KEGG:hsa04080
prss2	PRSS2	5645	Neutrophil degranulation	REACT:R-HSA-6798695
prss2	PRSS2	5645	Pancreatic secretion	KEGG:hsa04972
prss2	PRSS2	5645	Protein digestion and absorption	KEGG:hsa04974
prss3	PRSS3	5646	Alpha-defensins	REACT:R-HSA-1462054
prss3	PRSS3	5646	Antimicrobial peptides	REACT:R-HSA-6803157
prss3	PRSS3	5646	Cobalamin (Cbl, vitamin B12) transport and metabolism	REACT:R-HSA-196741
prss3	PRSS3	5646	Defensins	REACT:R-HSA-1461973
prss3	PRSS3	5646	Immune System	REACT:R-HSA-168256
prss3	PRSS3	5646	Influenza A	KEGG:hsa05164
prss3	PRSS3	5646	Innate Immune System	REACT:R-HSA-168249
prss3	PRSS3	5646	Metabolism	REACT:R-HSA-1430728
prss3	PRSS3	5646	Metabolism of vitamins and cofactors	REACT:R-HSA-196854
prss3	PRSS3	5646	Metabolism of water-soluble vitamins and cofactors	REACT:R-HSA-196849
prss3	PRSS3	5646	Neuroactive ligand-receptor interaction	KEGG:hsa04080
prss3	PRSS3	5646	Neutrophil degranulation	REACT:R-HSA-6798695
prss3	PRSS3	5646	Pancreatic secretion	KEGG:hsa04972
prss3	PRSS3	5646	Protein digestion and absorption	KEGG:hsa04974
tbca	TBCA	6902	Metabolism of proteins	REACT:R-HSA-392499
tbca	TBCA	6902	Post-chaperonin tubulin folding pathway	REACT:R-HSA-389977
tbca	TBCA	6902	Protein folding	REACT:R-HSA-391251
tnfrsf1b	TNFRSF1B	7133	Adipocytokine signaling pathway	KEGG:hsa04920
tnfrsf1b	TNFRSF1B	7133	Amyotrophic lateral sclerosis (ALS)	KEGG:hsa05014
tnfrsf1b	TNFRSF1B	7133	Cytokine-cytokine receptor interaction	KEGG:hsa04060
tnfrsf1b	TNFRSF1B	7133	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
tnfrsf1b	TNFRSF1B	7133	Immune System	REACT:R-HSA-168256
tnfrsf1b	TNFRSF1B	7133	Innate Immune System	REACT:R-HSA-168249
tnfrsf1b	TNFRSF1B	7133	Interleukin-10 signaling	REACT:R-HSA-6783783
tnfrsf1b	TNFRSF1B	7133	Interleukin-4 and 13 signaling	REACT:R-HSA-6785807
tnfrsf1b	TNFRSF1B	7133	Neutrophil degranulation	REACT:R-HSA-6798695
tnfrsf1b	TNFRSF1B	7133	Signaling by Interleukins	REACT:R-HSA-449147
tnfrsf1b	TNFRSF1B	7133	TNFR2 non-canonical NF-kB pathway	REACT:R-HSA-5668541
tnfrsf1b	TNFRSF1B	7133	TNFs bind their physiological receptors	REACT:R-HSA-5669034
tnfrsf1b	TNFRSF1B	7133	TNF signaling pathway	KEGG:hsa04668
tie1 [No associated data found]				
usp25	USP25	29761	Deubiquitination	REACT:R-HSA-5688426
usp25	USP25	29761	IL-17 signaling pathway	KEGG:hsa04657
usp25	USP25	29761	Metabolism of proteins	REACT:R-HSA-392499
usp25	USP25	29761	Post-translational protein modification	REACT:R-HSA-597592
usp25	USP25	29761	Ub-specific processing proteases	REACT:R-HSA-5689880
isg15	ISG15	9636	Antiviral mechanism by IFN-stimulated genes	REACT:R-HSA-1169410
isg15	ISG15	9636	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
isg15	ISG15	9636	Disease	REACT:R-HSA-1643685
isg15	ISG15	9636	DNA Damage Bypass	REACT:R-HSA-73893
isg15	ISG15	9636	DNA Repair	REACT:R-HSA-73894
isg15	ISG15	9636	Host Interactions with Influenza Factors	REACT:R-HSA-168253
isg15	ISG15	9636	Immune System	REACT:R-HSA-168256
isg15	ISG15	9636	Infectious disease	REACT:R-HSA-5663205
isg15	ISG15	9636	Influenza Infection	REACT:R-HSA-168254
isg15	ISG15	9636	Innate Immune System	REACT:R-HSA-168249
isg15	ISG15	9636	Interferon alpha/beta signaling	REACT:R-HSA-909733
isg15	ISG15	9636	Interferon Signaling	REACT:R-HSA-913531
isg15	ISG15	9636	ISG15 antiviral mechanism	REACT:R-HSA-1169408
isg15	ISG15	9636	Negative regulators of RIG-I/MDA5 signaling	REACT:R-HSA-936440
isg15	ISG15	9636	NS1 Mediated Effects on Host Pathways	REACT:R-HSA-168276
isg15	ISG15	9636	RIG-I-like receptor signaling pathway	KEGG:hsa04622
isg15	ISG15	9636	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	REACT:R-HSA-168928
isg15	ISG15	9636	Termination of translesion DNA synthesis	REACT:R-HSA-5656169
isg15	ISG15	9636	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	REACT:R-HSA-110313
slc14a2	SLC14A2	8170	SLC-mediated transmembrane transport	REACT:R-HSA-425407
slc14a2	SLC14A2	8170	Transmembrane transport of small molecules	REACT:R-HSA-382551
slc14a2	SLC14A2	8170	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	REACT:R-HSA-425366
vcam1	VCAM1	7412	Adaptive Immune System	REACT:R-HSA-1280218
vcam1	VCAM1	7412	African trypanosomiasis	KEGG:hsa05143
vcam1	VCAM1	7412	AGE-RAGE signaling pathway in diabetic complications	KEGG:hsa04933
vcam1	VCAM1	7412	Cell adhesion molecules (CAMs)	KEGG:hsa04514
vcam1	VCAM1	7412	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
vcam1	VCAM1	7412	Extracellular matrix organization	REACT:R-HSA-1474244
vcam1	VCAM1	7412	Fluid shear stress and atherosclerosis	KEGG:hsa05418
vcam1	VCAM1	7412	HTLV-I infection	KEGG:hsa05166
vcam1	VCAM1	7412	Immune System	REACT:R-HSA-168256
vcam1	VCAM1	7412	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
vcam1	VCAM1	7412	Integrin cell surface interactions	REACT:R-HSA-216083
vcam1	VCAM1	7412	Interferon gamma signaling	REACT:R-HSA-877300
vcam1	VCAM1	7412	Interferon Signaling	REACT:R-HSA-913531
vcam1	VCAM1	7412	Interleukin-4 and 13 signaling	REACT:R-HSA-6785807
vcam1	VCAM1	7412	Leukocyte transendothelial migration	KEGG:hsa04670
vcam1	VCAM1	7412	Malaria	KEGG:hsa05144
vcam1	VCAM1	7412	NF-kappa B signaling pathway	KEGG:hsa04064
vcam1	VCAM1	7412	Signaling by Interleukins	REACT:R-HSA-449147
vcam1	VCAM1	7412	TNF signaling pathway	KEGG:hsa04668
kdr	KDR	3791	Axon guidance	REACT:R-HSA-422475
kdr	KDR	3791	Cytokine-cytokine receptor interaction	KEGG:hsa04060
kdr	KDR	3791	Developmental Biology	REACT:R-HSA-1266738
kdr	KDR	3791	EGFR tyrosine kinase inhibitor resistance	KEGG:hsa01521
kdr	KDR	3791	Endocytosis	KEGG:hsa04144
kdr	KDR	3791	EPHA-mediated growth cone collapse	REACT:R-HSA-3928663
kdr	KDR	3791	EPH-Ephrin signaling	REACT:R-HSA-2682334
kdr	KDR	3791	Extracellular matrix organization	REACT:R-HSA-1474244
kdr	KDR	3791	Fluid shear stress and atherosclerosis	KEGG:hsa05418
kdr	KDR	3791	Focal adhesion	KEGG:hsa04510
kdr	KDR	3791	Integrin cell surface interactions	REACT:R-HSA-216083
kdr	KDR	3791	Neurophilin interactions with VEGF and VEGFR	REACT:R-HSA-194306
kdr	KDR	3791	PI3K-Akt signaling pathway	KEGG:hsa04151
kdr	KDR	3791	Proteoglycans in cancer	KEGG:hsa05205
kdr	KDR	3791	Rap1 signaling pathway	KEGG:hsa04015
kdr	KDR	3791	Ras signaling pathway	KEGG:hsa04014
kdr	KDR	3791	Signaling by VEGF	REACT:R-HSA-194138
kdr	KDR	3791	Signal Transduction	REACT:R-HSA-162582
kdr	KDR	3791	VEGFA-VEGFR2 Pathway	REACT:R-HSA-4420097
kdr	KDR	3791	VEGF binds to VEGFR leading to receptor dimerization	REACT:R-HSA-195399
kdr	KDR	3791	VEGF ligand-receptor interactions	REACT:R-HSA-194313
kdr	KDR	3791	VEGFR2 mediated cell proliferation	REACT:R-HSA-5218921
kdr	KDR	3791	VEGF signaling pathway	KEGG:hsa04370
flt4	FLT4	2324	Breast cancer	KEGG:hsa05224
flt4	FLT4	2324	Cytokine-cytokine receptor interaction	KEGG:hsa04060
flt4	FLT4	2324	Focal adhesion	KEGG:hsa04510
flt4	FLT4	2324	PI3K-Akt signaling pathway	KEGG:hsa04151
flt4	FLT4	2324	Rap1 signaling pathway	KEGG:hsa04015
flt4	FLT4	2324	Ras signaling pathway	KEGG:hsa04014
flt4	FLT4	2324	Signaling by VEGF	REACT:R-HSA-194138
flt4	FLT4	2324	Signal Transduction	REACT:R-HSA-162582
flt4	FLT4	2324	VEGF binds to VEGFR leading to receptor dimerization	REACT:R-HSA-195399
flt4	FLT4	2324	VEGF ligand-receptor interactions	REACT:R-HSA-194313
xxylt1 [No associated data found]				
zfhx3	ZFHX3	463	Signaling pathways regulating pluripotency of stem cells	KEGG:hsa04550
adipoq	ADIPOQ	9370	Adipocytokine signaling pathway	KEGG:hsa04920
adipoq	ADIPOQ	9370	AMPK inhibits chREBP transcriptional activation activity	REACT:R-HSA-163680
adipoq	ADIPOQ	9370	AMPK signaling pathway	KEGG:hsa04152
adipoq	ADIPOQ	9370	Developmental Biology	REACT:R-HSA-1266738
adipoq	ADIPOQ	9370	Integration of energy metabolism	REACT:R-HSA-163685
adipoq	ADIPOQ	9370	Longevity regulating pathway	KEGG:hsa04211
adipoq	ADIPOQ	9370	Metabolism	REACT:R-HSA-1430728
adipoq	ADIPOQ	9370	Non-alcoholic fatty liver disease (NAFLD)	KEGG:hsa04932
adipoq	ADIPOQ	9370	PPAR signaling pathway	KEGG:hsa03320
adipoq	ADIPOQ	9370	Transcriptional regulation of white adipocyte differentiation	REACT:R-HSA-381340
adipoq	ADIPOQ	9370	Type II diabetes mellitus	KEGG:hsa04930
apoa1	APOA1	335	ABC-family proteins mediated transport	REACT:R-HSA-382556
apoa1	APOA1	335	ABC transporters in lipid homeostasis	REACT:R-HSA-1369062
apoa1	APOA1	335	African trypanosomiasis	KEGG:hsa05143
apoa1	APOA1	335	Amyloid fiber formation	REACT:R-HSA-977225
apoa1	APOA1	335	Binding and Uptake of Ligands by Scavenger Receptors	REACT:R-HSA-2173782
apoa1	APOA1	335	Chylomicron-mediated lipid transport	REACT:R-HSA-174800
apoa1	APOA1	335	Fat digestion and absorption	KEGG:hsa04975
apoa1	APOA1	335	Fatty acid, triacylglycerol, and ketone body metabolism	REACT:R-HSA-535734
apoa1	APOA1	335	HDL-mediated lipid transport	REACT:R-HSA-194223
apoa1	APOA1	335	Hemostasis	REACT:R-HSA-109582
apoa1	APOA1	335	Lipid digestion, mobilization, and transport	REACT:R-HSA-73923
apoa1	APOA1	335	Lipoprotein metabolism	REACT:R-HSA-174824
apoa1	APOA1	335	Metabolism	REACT:R-HSA-1430728
apoa1	APOA1	335	Metabolism of fat-soluble vitamins	REACT:R-HSA-6806667
apoa1	APOA1	335	Metabolism of lipids and lipoproteins	REACT:R-HSA-556833
apoa1	APOA1	335	Metabolism of proteins	REACT:R-HSA-392499
apoa1	APOA1	335	Metabolism of vitamins and cofactors	REACT:R-HSA-196854
apoa1	APOA1	335	Platelet activation, signaling and aggregation	REACT:R-HSA-76002
apoa1	APOA1	335	Platelet degranulation	REACT:R-HSA-114608
apoa1	APOA1	335	PPARA activates gene expression	REACT:R-HSA-1989781
apoa1	APOA1	335	PPAR signaling pathway	KEGG:hsa03320
apoa1	APOA1	335	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	REACT:R-HSA-400206
apoa1	APOA1	335	Response to elevated platelet cytosolic Ca2+	REACT:R-HSA-76005
apoa1	APOA1	335	Retinoid metabolism and transport	REACT:R-HSA-975634
apoa1	APOA1	335	Scavenging by Class A Receptors	REACT:R-HSA-3000480
apoa1	APOA1	335	Scavenging by Class B Receptors	REACT:R-HSA-3000471
apoa1	APOA1	335	Scavenging of heme from plasma	REACT:R-HSA-2168880
apoa1	APOA1	335	Signal Transduction	REACT:R-HSA-162582
apoa1	APOA1	335	Transmembrane transport of small molecules	REACT:R-HSA-382551
apoa1	APOA1	335	Vesicle-mediated transport	REACT:R-HSA-5653656
apoa1	APOA1	335	Visual phototransduction	REACT:R-HSA-2187338
apoa1	APOA1	335	Vitamin digestion and absorption	KEGG:hsa04977
igf1	IGF1	3479	Aldosterone-regulated sodium reabsorption	KEGG:hsa04960
igf1	IGF1	3479	AMPK signaling pathway	KEGG:hsa04152
igf1	IGF1	3479	Breast cancer	KEGG:hsa05224
igf1	IGF1	3479	Dilated cardiomyopathy	KEGG:hsa05414
igf1	IGF1	3479	EGFR tyrosine kinase inhibitor resistance	KEGG:hsa01521
igf1	IGF1	3479	Endocrine resistance	KEGG:hsa01522
igf1	IGF1	3479	Focal adhesion	KEGG:hsa04510
igf1	IGF1	3479	FoxO signaling pathway	KEGG:hsa04068
igf1	IGF1	3479	Glioma	KEGG:hsa05214
igf1	IGF1	3479	Hemostasis	REACT:R-HSA-109582
igf1	IGF1	3479	HIF-1 signaling pathway	KEGG:hsa04066
igf1	IGF1	3479	Hypertrophic cardiomyopathy (HCM)	KEGG:hsa05410
igf1	IGF1	3479	IGF1R signaling cascade	REACT:R-HSA-2428924
igf1	IGF1	3479	Inflammatory mediator regulation of TRP channels	KEGG:hsa04750
igf1	IGF1	3479	IRS-related events triggered by IGF1R	REACT:R-HSA-2428928
igf1	IGF1	3479	Longevity regulating pathway	KEGG:hsa04211
igf1	IGF1	3479	Longevity regulating pathway - multiple species	KEGG:hsa04213
igf1	IGF1	3479	Long-term depression	KEGG:hsa04730
igf1	IGF1	3479	Melanoma	KEGG:hsa05218
igf1	IGF1	3479	Metabolism of proteins	REACT:R-HSA-392499
igf1	IGF1	3479	mTOR signaling pathway	KEGG:hsa04150
igf1	IGF1	3479	Oocyte meiosis	KEGG:hsa04114
igf1	IGF1	3479	Ovarian steroidogenesis	KEGG:hsa04913
igf1	IGF1	3479	p53 signaling pathway	KEGG:hsa04115
igf1	IGF1	3479	Pathways in cancer	KEGG:hsa05200
igf1	IGF1	3479	Peptide hormone metabolism	REACT:R-HSA-2980736
igf1	IGF1	3479	PI3K-Akt signaling pathway	KEGG:hsa04151
igf1	IGF1	3479	Platelet activation, signaling and aggregation	REACT:R-HSA-76002
igf1	IGF1	3479	Platelet degranulation	REACT:R-HSA-114608
igf1	IGF1	3479	Progesterone-mediated oocyte maturation	KEGG:hsa04914
igf1	IGF1	3479	Prostate cancer	KEGG:hsa05215
igf1	IGF1	3479	Proteoglycans in cancer	KEGG:hsa05205
igf1	IGF1	3479	Rap1 signaling pathway	KEGG:hsa04015
igf1	IGF1	3479	Ras signaling pathway	KEGG:hsa04014
igf1	IGF1	3479	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	REACT:R-HSA-381426
igf1	IGF1	3479	Response to elevated platelet cytosolic Ca2+	REACT:R-HSA-76005
igf1	IGF1	3479	SHC-related events triggered by IGF1R	REACT:R-HSA-2428933
igf1	IGF1	3479	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	REACT:R-HSA-2404192
igf1	IGF1	3479	Signaling pathways regulating pluripotency of stem cells	KEGG:hsa04550
igf1	IGF1	3479	Signal Transduction	REACT:R-HSA-162582
igf1	IGF1	3479	Synthesis, secretion, and deacylation of Ghrelin	REACT:R-HSA-422085
igf1	IGF1	3479	Transcriptional misregulation in cancer	KEGG:hsa05202
