exposure.id	exposure	outcome	nsnp	effect_direction	used_instrument	exposure_cat	method	egger_intercept	egger_intercept_less_than_0.05	heterogeneity_Q_pval	heterogeneity_Q_pval_less_than_0.05	Fst	hazards	used_inst_code
prot-a-2978	Tyrosine-protein kinase receptor Tie-1, soluble	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3000	Transmembrane protein 132C	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3076	Torsin-1A-interacting protein 1	Lum B2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.0222027258829882	TRUE	0.244278224950309	FALSE	109.1942551914585		
prot-a-3093	Protein-tyrosine sulfotransferase 2	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3109	Thiosulfate sulfurtransferase	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.03843887920710874	TRUE	0.3341257696354449	FALSE	527.1197543652609		
prot-a-3197	Vascular endothelial growth factor A, isoform 121	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3214	Vitronectin	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-3243	Xyloside xylosyltransferase 1	Lum B2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-3258	Zinc fingers and homeoboxes protein 3	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01204050888041602	TRUE	0.943013744428308	FALSE	38.45210883068818		
prot-a-346	Calcium/calmodulin-dependent protein kinase type 1	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.2364085023297022	FALSE	0.1033345291482649	FALSE	962.121209780234	P	
prot-a-347	Calcium/calmodulin-dependent protein kinase type 1D	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00680396490174778	TRUE	0.9809413614955234	FALSE	84.64450553078537		
prot-a-366	Calpastatin	Lum B2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02570790822972033	TRUE	0.4922103611569759	FALSE	59.14026241650159		
prot-a-381	Coiled-coil domain-containing protein 134	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.04095879724183537	TRUE	0.8928360813426862	FALSE	36.55050076075315		
prot-a-390	C-C motif chemokine 14	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.03041140107756443	TRUE	0.04125693373451332	TRUE	214.2442466442593	H	
prot-a-392	C-C motif chemokine 15	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-399	C-C motif chemokine 23	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-426	CD209 antigen	Lum B2	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-486	Cadherin-7	Lum B2	4	negative	genome-wide	Proteins	Inverse variance weighted	0.00277369348026248	TRUE	0.8771760249053651	FALSE	97.42070837547986		
prot-a-488	Cadherin-related family member 3	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-521	Complement factor H-related protein 5	Lum B2	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.02266706990902125	TRUE	0.6497070198696623	FALSE	193.0158360210202		*
prot-a-532	Cell growth regulator with EF hand domain protein 1	Lum B2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.05060209361155502	FALSE	0.410021518651095	FALSE	64.08736259726435	P	
prot-a-550	Carbohydrate sulfotransferase 11	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-586	Dual specificity protein kinase CLK2	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00140983105901139	TRUE	0.9510264836167064	FALSE	131.244178105077		
prot-a-609	Contactin-5	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-643	Carboxypeptidase A4	Lum B2	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	-0.01338749879835513	TRUE	0.9289902192817712	FALSE	591.1351558561936		*
prot-a-648	Probable carboxypeptidase X1	Lum B2	2	positive	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-67	Alcohol dehydrogenase [NADP(+)]	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00513339901104561	TRUE	0.8674660463743804	FALSE	423.4249298787807		
prot-a-674	Beta-crystallin B2	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.0823746265231037	FALSE	0.7109200372606289	FALSE	41.77012977463773	P	
prot-a-706	Cystatin-8	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-710	Cardiotrophin-1	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.05511976392929136	FALSE	0.9728773888430589	FALSE	313.5289337034602	P	
prot-a-735	CUB and zona pellucida-like domain-containing protein 1	Lum B2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-760	Cytohesin-4	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.03030690917300386	TRUE	0.8579049402284225	FALSE	33.70141112540525		
prot-a-766	Discoidin, CUB and LCCL domain-containing protein 2	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-831	Delta-like protein 1	Lum B2	1	negative	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-836	DnaJ homolog subfamily B member 11	Lum B2	1	positive	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-842	DnaJ homolog subfamily B member 9	Lum B2	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.04386556316328894	TRUE	0.1137075251906188	FALSE	103.0020698695623		
prot-a-884	Endothelin-converting enzyme 1	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00565968016951875	TRUE	0.9866423508024912	FALSE	54.59631171122775		
prot-a-977	Epiregulin	Lum B2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-995	Protein eva-1 homolog C	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.1209582417705614	FALSE	0.182058983960397	FALSE	219.3082177679388	P	
prot-b-38	interleukin 1 receptor like 1	Lum B2	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.00415085102223928	TRUE	0.8739228085829476	FALSE	204.3529414085798		*
prot-b-55	growth differentiation factor 15	Lum B2	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-b-71	fatty acid binding protein 4	Lum B2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.1174184351424655	FALSE	0.5403178483109645	FALSE	36.77191193098646	P	
ukb-a-11	Morning/evening person (chronotype)	Lum B2	76	overlaps null	NA	Sleep	Inverse variance weighted	-0.01729667287870824	TRUE	0.02362977079564873	TRUE	45.02228723870224	H	*
ukb-a-13	Sleeplessness / insomnia	Lum B2	26	overlaps null	NA	Sleep	Inverse variance weighted	0.00818332281984383	TRUE	0.4475523805431398	FALSE	39.43460993869475		*
ukb-a-14	Snoring	Lum B2	20	overlaps null	NA	Sleep	Inverse variance weighted	0.00334567664600821	TRUE	0.09866612755249604	FALSE	37.56408325002497		*
ukb-a-195	Sitting height	Lum B2	408	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00296331646795828	TRUE	1.349737952368038e-4	TRUE	99.4222248872342	H	*
ukb-a-30	Average weekly fortified wine intake	Lum B2	1	overlaps null	NA	Alcohol	Wald ratio	NA	NA	NA	NA	NA	X	*
ukb-a-316	Had menopause	Lum B2	8	overlaps null	NA	Reproductive	Inverse variance weighted	0.06845691763404188	FALSE	9.611285922490907e-6	TRUE	55.02870940087162	HP	*
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	Lum B2	7	overlaps null	NA	Physical activity	Inverse variance weighted	-0.01695902343255894	TRUE	8.444314542070966e-4	TRUE	32.16090231670491	H	*
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	Lum B2	3	overlaps null	NA	Physical activity	Inverse variance weighted	0.07446101054768982	FALSE	0.844940613167802	FALSE	39.63119445602797	P	*
ukb-a-491	Medication for cholesterol  blood pressure or diabetes: Insulin	Lum B2	7	overlaps null	NA	Drugs	Inverse variance weighted	0.02479384377633027	TRUE	0.225722979263071	FALSE	119.7214419137982		*
ukb-b-1004	Added milk to espresso	Lum B2	1	overlaps null	NA	Diet and supplements	Wald ratio	NA	NA	NA	NA	NA	X	*
ukb-b-11189	Type of special diet followed: Gluten-free	Lum B2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.00706229496887991	TRUE	0.596580266092554	FALSE	79.85451212258388		*
ukb-b-12039	Weight	Lum B2	441	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00556100139065303	TRUE	0.00927357032750912	TRUE	74.1303730267184	H	*
ukb-b-1209	Number of live births	Lum B2	10	overlaps null	NA	Reproductive	Inverse variance weighted	0.1075416708894074	FALSE	0.09788999529255288	FALSE	39.62699726887085	P	*
ukb-b-14540	Whole body water mass	Lum B2	507	overlaps null	NA	Antrophometric	Inverse variance weighted	0.0032076044713292	TRUE	3.145284221557964e-5	TRUE	90.84998262786584	H	*
ukb-b-15555	Unsalted peanuts intake	Lum B2	4	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.00934683654078979	TRUE	0.6773930339513872	FALSE	33.32550328933891		*
ukb-b-16576	Dried fruit intake	Lum B2	40	negative	NA	Diet and supplements	Inverse variance weighted	2.661161336723135e-4	TRUE	0.2132468449783911	FALSE	41.92758508620368		*
ukb-b-16886	Types of transport used (excluding work): Car/motor vehicle	Lum B2	5	overlaps null	NA	Physical activity	Inverse variance weighted	0.05654031260399965	FALSE	0.5555803163894714	FALSE	33.8842292644038	P	*
ukb-b-1707	Average weekly spirits intake	Lum B2	3	negative	NA	Alcohol	Inverse variance weighted	-0.01125836155838101	TRUE	0.1755582265617044	FALSE	38.45534914839114		*
ukb-b-17422	Age at menopause (last menstrual period)	Lum B2	101	overlaps null	NA	Reproductive	Inverse variance weighted	-0.00821772947707402	TRUE	0.02819978093850483	TRUE	89.48567269373162	H	*
ukb-b-17616	Treatment/medication code: xalatan 0.005% eye drops	Lum B2	5	overlaps null	NA	Drugs	Inverse variance weighted	-0.2644468987503176	FALSE	0.2115752404857165	FALSE	34.25167083332275	P	*
ukb-b-18541	Ever used hormone-replacement therapy (HRT)	Lum B2	6	overlaps null	NA	Reproductive	Inverse variance weighted	0.00512844796465608	TRUE	0.0417031780876517	TRUE	64.72525380269813	H	*
ukb-b-19921	Impedance of whole body	Lum B2	483	overlaps null	NA	Antrophometric	Inverse variance weighted	-0.00376226685097721	TRUE	3.637941963593449e-16	TRUE	75.18265923070739	H	*
ukb-b-2346	Duration of moderate activity	Lum B2	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.01461270538071329	TRUE	0.30473317935819	FALSE	31.81627167357332		*
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	Lum B2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.04224370303708561	TRUE	0.5380637682613021	FALSE	353.1038066159157		*
ukb-b-4564	Age last used hormone-replacement therapy (HRT)	Lum B2	4	overlaps null	NA	Reproductive	Inverse variance weighted	-0.0375976778217487	TRUE	0.02680210167359422	TRUE	39.42712396175803	H	*
ukb-b-4650	Comparative body size at age 10	Lum B2	204	negative	NA	Antrophometric	Inverse variance weighted	0.00443267673610992	TRUE	4.713754045830455e-4	TRUE	77.89082265410606	H	*
ukb-b-4801	Number of unsuccessful stop-smoking attempts	Lum B2	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.06437980336452123	FALSE	0.5823853878350304	FALSE	35.42741736850068	P	*
ukb-b-4955	Dairy smoothie intake	Lum B2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.22621329951477329	FALSE	0.3196840531845977	FALSE	36.57996659926752	P	*
ukb-b-6445	Ever had hysterectomy (womb removed)	Lum B2	2	overlaps null	NA	Reproductive	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-6500	Pancake intake	Lum B2	2	overlaps null	NA	Diet and supplements	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-b-7663	Types of physical activity in last 4 weeks: Strenuous sports	Lum B2	6	overlaps null	NA	Physical activity	Inverse variance weighted	0.06701685903366408	FALSE	0.3297493895831059	FALSE	38.25328166832433	P	*
ukb-b-8006	Poultry intake	Lum B2	7	positive	NA	Diet and supplements	Inverse variance weighted	0.01028529231586383	TRUE	0.9602202406128926	FALSE	32.55411711928235		*
ukb-b-8865	Time spent doing light physical activity	Lum B2	2	overlaps null	NA	Physical activity	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-d-1418_1	Milk type used: Full cream	Lum B2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.01601835691887652	TRUE	0.02993139744212896	TRUE	38.18099202796796	H	*
ukb-d-1418_3	Milk type used: Skimmed	Lum B2	3	negative	NA	Diet and supplements	Inverse variance weighted	0.07718442117084295	FALSE	0.1870543749696328	FALSE	47.73182550284761	P	*
ukb-d-1468_5	Cereal type: Other (e.g. Cornflakes, Frosties)	Lum B2	10	positive	NA	Diet and supplements	Inverse variance weighted	0.09355871485281866	FALSE	0.00706285369180192	TRUE	40.29065313473235	HP	*
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	Lum B2	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.2027733877393143	FALSE	0.00316270406844813	TRUE	41.46340107427631	HP	*
ukb-d-20406	Ever addicted to alcohol	Lum B2	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
ukb-d-22506_114	Tobacco smoking: Never smoked	Lum B2	4	overlaps null	NA	Smoking	Inverse variance weighted	-0.00394997192283498	TRUE	0.8199345021741758	FALSE	44.23860117700462		*
ukb-d-30760_irnt	HDL cholesterol	Lum B2	243	overlaps null	NA	Lipids	Inverse variance weighted	-8.545600850216474e-4	TRUE	0.2068012101276471	FALSE	189.5179671995189		*
ieu-a-101	Hip circumference	HER2	5	positive	NA	Antrophometric	Inverse variance weighted	-0.02485044382846803	TRUE	0.5346022851886962	FALSE	35.36050888908887		*
ieu-a-1034	Height	HER2	4	overlaps null	NA	Antrophometric	Inverse variance weighted	0.7865484669152327	FALSE	0.00191968115761692	TRUE	37.49891398653065	HP	*
ieu-a-1049	Iron	HER2	3	overlaps null	NA	Other biomarkers	Inverse variance weighted	0.02735350073547715	TRUE	0.4124026383961558	FALSE	250.5964248215289		*
ieu-a-107	Weight	HER2	10	overlaps null	NA	Antrophometric	Inverse variance weighted	0.1238798652027644	FALSE	7.109430380962776e-4	TRUE	53.56167295850256	HP	*
ieu-a-1096	Childhood obesity	HER2	4	negative	NA	Antrophometric	Inverse variance weighted	0.0234700514329635	TRUE	0.1318366684076472	FALSE	44.00134729502689		*
ieu-a-49	Hip circumference	HER2	49	negative	NA	Antrophometric	Inverse variance weighted	0.02487050554662668	TRUE	0.07253239848565826	FALSE	56.07180215037555		*
ieu-a-55	Hip circumference	HER2	69	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00368224824008267	TRUE	0.01301375658579	TRUE	57.96405691079245	H	*
ieu-a-69	Waist circumference	HER2	20	overlaps null	NA	Antrophometric	Inverse variance weighted	0.00186660584446713	TRUE	0.3603802012233345	FALSE	53.9236292238469		*
ieu-a-75	Waist-to-hip ratio	HER2	20	overlaps null	NA	Antrophometric	Inverse variance weighted	0.04443420338081764	TRUE	0.497660572014977	FALSE	54.80419522127672		*
ieu-a-835	Body mass index	HER2	66	negative	NA	Antrophometric	Inverse variance weighted	0.02368654001947717	TRUE	0.1650164484505406	FALSE	67.65371993763944		*
ieu-a-85	Extreme body mass index	HER2	7	negative	NA	Antrophometric	Inverse variance weighted	0.03861558280459303	TRUE	0.2416196968407943	FALSE	53.57550086757505		*
ieu-a-89	Height	HER2	346	overlaps null	NA	Antrophometric	Inverse variance weighted	-2.540173831849393e-4	TRUE	0.05540057472053705	FALSE	86.800559891903		*
ieu-a-91	Obesity class 2	HER2	10	negative	NA	Antrophometric	Inverse variance weighted	0.02739740298510933	TRUE	0.5309934881570761	FALSE	63.36806688163625		*
ieu-a-93	Overweight	HER2	14	negative	NA	Antrophometric	Inverse variance weighted	0.0410398445627639	TRUE	0.04530650262921956	TRUE	61.85058082585157	H	*
ieu-a-974	Body mass index	HER2	36	negative	NA	Antrophometric	Inverse variance weighted	0.0245900073801532	TRUE	0.288561988622576	FALSE	66.36686575025207		*
ieu-a-99	Hip circumference	HER2	3	overlaps null	NA	Antrophometric	Inverse variance weighted	0.4708067050431206	FALSE	0.02219389797649056	TRUE	40.36456285099892	HP	*
met-a-316	Uridine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.04174785681591513	TRUE	0.7515863789781417	FALSE	42.95377459213933		*
met-a-362	Betaine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.06123805821120318	FALSE	0.08835149184023207	FALSE	68.90566696191642	P	*
met-a-427	2-hydroxyisobutyrate	HER2	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-444	X-10510	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.00440484737815869	TRUE	0.8959582947669277	FALSE	76.50832914696583		*
met-a-485	X-02269	HER2	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-495	X-11315	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.04579539318224564	TRUE	0.6639687943304692	FALSE	46.37255676734271		*
met-a-500	3-dehydrocarnitine*	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.00348740069481525	TRUE	0.656839775852834	FALSE	61.43325754993746		*
met-a-501	Pyroglutamine*	HER2	3	negative	NA	Metabolites	Inverse variance weighted	0.00727837820670445	TRUE	0.5717556757738348	FALSE	63.98832360292518		*
met-a-505	X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide	HER2	4	overlaps null	NA	Metabolites	Inverse variance weighted	-0.1018777090537739	FALSE	0.3670870738360412	FALSE	83.60876876910294	P	*
met-a-513	X-11440	HER2	3	positive	NA	Metabolites	Inverse variance weighted	0.01656222218357277	TRUE	0.7958909664724999	FALSE	244.5423088921893		*
met-a-517	X-11445--5-alpha-pregnan-3beta,20alpha-disulfate	HER2	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-519	X-11469	HER2	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-a-558	1-arachidonoylglycerophosphocholine*	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.0166712074388589	TRUE	0.7607669962286566	FALSE	168.3342605450486		*
met-a-573	Isobutyrylcarnitine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00742964721750003	TRUE	0.940000218447722	FALSE	107.6438278663202		*
met-a-615	Octanoylcarnitine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01373821143820642	TRUE	0.9233902771028032	FALSE	179.6339723838852		*
met-a-618	Decanoylcarnitine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01860367079788413	TRUE	0.92036371918185	FALSE	133.5197499487647		*
met-a-629	X-12510--2-aminooctanoic acid	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.02423347082187816	TRUE	0.7508592060875332	FALSE	272.1896632149898		*
met-a-652	Isovalerylcarnitine	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.3171577035960778	FALSE	0.4182116369797694	FALSE	125.413833564483	P	*
met-a-667	X-12850	HER2	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.04220477806615757	TRUE	0.3396232732466386	FALSE	45.37117900025483		*
met-c-841	Albumin	HER2	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
met-c-864	Total cholesterol in HDL	HER2	12	overlaps null	NA	Lipids	Inverse variance weighted	-0.0070160738607626	TRUE	0.3242359195105641	FALSE	89.64046760115828		*
met-c-886	Total cholesterol in large VLDL	HER2	10	negative	NA	Lipids	Inverse variance weighted	0.01474535922161605	TRUE	0.6316573397298226	FALSE	73.86688913694599		*
met-c-887	Cholesterol esters in large VLDL	HER2	12	negative	NA	Lipids	Inverse variance weighted	-0.01902855314471364	TRUE	0.8274122507328154	FALSE	69.97993272180987		*
met-c-889	Total lipids in large VLDL	HER2	9	negative	NA	Lipids	Inverse variance weighted	-0.00730732722472037	TRUE	0.3328227310005787	FALSE	66.92067826658416		*
met-c-890	Concentration of large VLDL particles	HER2	10	negative	NA	Lipids	Inverse variance weighted	-0.02148258236709073	TRUE	0.1873207301727529	FALSE	71.65232430338632		*
met-c-900	Free cholesterol in medium HDL	HER2	5	overlaps null	NA	Lipids	Inverse variance weighted	-0.08624591995167559	FALSE	0.202967033592163	FALSE	76.6545636010931	P	*
met-c-909	Total cholesterol in medium VLDL	HER2	14	negative	NA	Lipids	Inverse variance weighted	-0.01175900101977109	TRUE	0.2575515369945388	FALSE	82.76388322719164		*
met-c-911	Free cholesterol in medium VLDL	HER2	12	negative	NA	Lipids	Inverse variance weighted	-0.00758307875447046	TRUE	0.1652317834099755	FALSE	84.29699099777352		*
met-c-912	Total lipids in medium VLDL	HER2	12	negative	NA	Lipids	Inverse variance weighted	-0.02348303059651296	TRUE	0.3704913614603854	FALSE	75.16556497787158		*
met-c-913	Concentration of medium VLDL particles	HER2	14	negative	NA	Lipids	Inverse variance weighted	-0.02047980766152388	TRUE	0.4306055563251472	FALSE	68.54879385328462		*
met-c-914	Phospholipids in medium VLDL	HER2	15	negative	NA	Lipids	Inverse variance weighted	-0.00335255066109402	TRUE	0.277624139002061	FALSE	74.26165521183952		*
met-c-922	Concentration of small HDL particles	HER2	5	overlaps null	NA	Lipids	Inverse variance weighted	-0.00291486821124953	TRUE	0.5352416791147411	FALSE	99.77354580307016		*
met-c-923	Triglycerides in small HDL	HER2	10	negative	NA	Lipids	Inverse variance weighted	0.00689622058417149	TRUE	0.4934760083644991	FALSE	81.24537610787729		*
met-c-927	Total cholesterol in small VLDL	HER2	15	overlaps null	NA	Lipids	Inverse variance weighted	0.01530701305112908	TRUE	0.01912473778258983	TRUE	75.8684951394317	H	*
met-c-945	Total lipids in very large HDL	HER2	13	overlaps null	NA	Lipids	Inverse variance weighted	0.03437002826994347	TRUE	0.6590526035114298	FALSE	115.1596956433831		*
met-c-950	Concentration of very large VLDL particles	HER2	7	negative	NA	Lipids	Inverse variance weighted	-0.00410406366074064	TRUE	0.4255514018592197	FALSE	63.54692955717849		*
met-c-958	Concentration of chylomicrons and largest VLDL particles	HER2	6	negative	NA	Lipids	Inverse variance weighted	-0.00299841630769693	TRUE	0.8278327738148552	FALSE	52.90689661146056		*
prot-a-10	Histo-blood group ABO system transferase	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.04363720748823937	TRUE	0.5171502402797453	FALSE	3559.461537429006		
prot-a-1049	Protein FAM3B	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1074	Low affinity immunoglobulin gamma Fc region receptor II-a	HER2	3	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	-0.02934125351097751	TRUE	0.6690652182124601	FALSE	668.1132018787407		*
prot-a-1097	Fibroblast growth factor 7	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1117	Filamin-A	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1148	Ferritin	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.02168544281035517	TRUE	0.2196331507455791	FALSE	138.9306936735618		
prot-a-1154	Alpha-(1,6)-fucosyltransferase	HER2	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.01042844018692775	TRUE	0.952825802226252	FALSE	462.5839078699738		*
prot-a-1178	Guanylate-binding protein 6	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.03135915014122247	TRUE	0.6461096110563147	FALSE	67.34014130701094		
prot-a-1317	Hemoglobin subunit zeta	HER2	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1369	Haptoglobin	HER2	3	positive	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	0.07864176963317655	FALSE	0.3754516095652216	FALSE	482.217905852921	P	*
prot-a-1389	Oxidoreductase HTATIP2	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1411	Alpha-L-iduronidase	HER2	5	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.04925975289841029	TRUE	0.4691155085881749	FALSE	208.2893671787319		*
prot-a-1414	Gamma-interferon-inducible protein 16	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-149	Rho GTPase-activating protein 30	HER2	5	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01225896146908173	TRUE	0.9128122430250036	FALSE	64.92877318533793		
prot-a-1506	Interleukin-21	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.04605481173538355	TRUE	0.7511152569171031	FALSE	81.0257592830157		
prot-a-1526	Interleukin-36 alpha	HER2	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01830002005276938	TRUE	0.6000800990899718	FALSE	94.8699216292012		
prot-a-1530	Interleukin-3 receptor subunit alpha	HER2	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	
prot-a-1540	Interleukin-6 receptor subunit alpha	HER2	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1541	Interleukin-6 receptor subunit alpha	HER2	2	overlaps null	cis_5e-08_r2=0.001	Proteins	Inverse variance weighted	NA	NA	NA	NA	NA	X	*
prot-a-1576	Immunoglobulin superfamily containing leucine-rich repeat protein 2	HER2	1	negative	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1586	Inter-alpha-trypsin inhibitor heavy chain H1	HER2	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
